Wavenumber,Y1-1,Y1-2,Y1-3,Y2-1,Y2-2,Y2-3,Y3-1,Y3-2,Y3-3,Y4-1,Y4-2,Y4-3,Y5-1,Y5-2,Y5-3,Y6-1,Y6-2,Y6-3,Y7-1,Y7-2,Y7-3,Y8-1,Y8-2,Y8-3,Y9-1,Y9-2,Y9-3,DJ2-1,DJ2-2,DJ2-3,DJ3-1,DJ3-2,DJ3-3,DJ4-1,DJ4-2,DJ4-3,DJ5-1,DJ5-2,DJ5-3,DJ7-1,DJ7-2,DJ7-3,DJ8-1,DJ8-2,DJ8-3,DJ11-1,DJ11-2,DJ11-3,DJ14-1,DJ14-2,DJ14-3,DJ16-1,DJ16-2,DJ16-3,DJ17-1,DJ17-2,DJ17-3,DJ17W-1,DJ17W-2,DJ17W-3,DJ18-1,DJ18-2,DJ18-3,DJ18W-1,DJ18W-2,DJ18W-3,DJ20-1,DJ20-2,DJ20-3,DJ21-1,DJ21-2,DJ21-3,DJ22-1,DJ22-2,DJ22-3,DJ24-1,DJ24-2,DJ24-3,DJ26-1,DJ26-2,DJ26-3
2056.11786,95.27683,95.19936,95.44475,95.78007,95.75548,95.53021,96.28373,96.0248,95.85003,96.44599,96.30687,96.38437,96.7065,96.65053,96.69708,97.21297,97.19745,97.232,97.56926,97.55852,97.53639,97.85689,97.82086,97.97249,98.21907,98.18808,98.22142,98.28221,98.2475,98.2693,98.34945,98.30781,98.25896,98.08943,98.08762,98.05661,98.14248,98.13527,98.09452,97.7252,97.74869,97.80616,98.0403,98.2208,98.05931,97.9329,97.87666,97.99458,97.58538,97.5106,97.2194,97.14825,97.3759,97.10862,98.46832,98.4933,98.60225,98.45793,98.58785,98.58352,97.53852,97.55923,97.47116,97.72786,97.64687,97.73609,97.42435,97.5491,97.59952,97.90692,97.93625,98.0311,98.19398,98.23627,98.17064,97.78723,97.72501,97.63456,97.2242,97.24747,97.26809
2058.04667,95.26928,95.20125,95.46059,95.77461,95.75282,95.54211,96.28293,96.01903,95.8675,96.46415,96.30896,96.38903,96.71094,96.65988,96.70615,97.20923,97.20883,97.24279,97.57356,97.55989,97.54888,97.84181,97.8278,97.96355,98.20488,98.17639,98.2015,98.27679,98.25966,98.28205,98.34041,98.29825,98.25814,98.08743,98.07951,98.04806,98.13446,98.12225,98.09155,97.7546,97.76116,97.81941,98.03463,98.19939,98.05917,97.92898,97.87794,97.98784,97.56606,97.49863,97.21759,97.13332,97.36589,97.0963,98.45361,98.49706,98.60347,98.45298,98.59044,98.57557,97.5294,97.56603,97.49213,97.71651,97.63709,97.73731,97.43175,97.54795,97.58024,97.91151,97.9328,98.03541,98.17833,98.22208,98.15246,97.80286,97.72943,97.65499,97.23046,97.25246,97.24664
2059.97549,95.25799,95.20743,95.45831,95.76119,95.71941,95.53589,96.27561,96.00328,95.85539,96.47504,96.29213,96.37593,96.71643,96.67254,96.71109,97.22486,97.21613,97.24983,97.55521,97.56703,97.56324,97.82144,97.82002,97.94517,98.18526,98.17306,98.19206,98.24068,98.24024,98.27624,98.32232,98.27705,98.2465,98.07417,98.0537,98.03026,98.12183,98.11119,98.07116,97.7572,97.75169,97.81111,97.99813,98.17374,98.03326,97.90101,97.86642,97.94067,97.53248,97.48127,97.18332,97.1164,97.33807,97.07788,98.41601,98.48336,98.56899,98.45084,98.58759,98.56174,97.53002,97.55052,97.49258,97.70042,97.62594,97.75024,97.40833,97.52775,97.56455,97.88916,97.91304,98.02777,98.1445,98.18584,98.11482,97.79501,97.72352,97.6502,97.21324,97.25161,97.23815
2061.9043,95.24564,95.19388,95.43031,95.76334,95.69257,95.52738,96.27517,95.9858,95.82214,96.46467,96.26347,96.35298,96.72815,96.65483,96.70026,97.24412,97.22441,97.26294,97.54563,97.56541,97.57357,97.79558,97.80732,97.93471,98.17112,98.1659,98.18256,98.21055,98.21865,98.24653,98.3137,98.25412,98.22078,98.04627,98.00941,97.99784,98.08456,98.07633,98.04731,97.73849,97.74349,97.80418,97.96607,98.14539,97.98887,97.88793,97.8347,97.89731,97.50568,97.45695,97.15201,97.0807,97.31021,97.05102,98.39179,98.46897,98.53783,98.43975,98.57058,98.5589,97.52969,97.53544,97.47069,97.70616,97.62699,97.75656,97.37559,97.50277,97.56458,97.85,97.89222,98.00076,98.11502,98.15812,98.09188,97.79892,97.72789,97.6404,97.20842,97.25804,97.22954
2063.83312,95.19371,95.11591,95.35544,95.70497,95.63015,95.48331,96.22443,95.93136,95.75826,96.40171,96.19778,96.30052,96.71698,96.6286,96.6729,97.27044,97.24675,97.28593,97.53726,97.57306,97.58103,97.73301,97.7458,97.89608,98.13373,98.11787,98.13863,98.14465,98.14617,98.16033,98.23937,98.16264,98.13288,97.94431,97.91077,97.89235,97.9875,97.99734,97.96476,97.73445,97.74617,97.81752,97.88965,98.0603,97.88772,97.7814,97.73956,97.80315,97.42251,97.35526,97.05312,96.98179,97.22706,96.95495,98.30982,98.39068,98.45026,98.38988,98.52712,98.52018,97.47997,97.50169,97.42709,97.68025,97.611,97.72649,97.30309,97.42341,97.49027,97.74439,97.82932,97.90259,98.03288,98.06885,98.00096,97.80272,97.712,97.61328,97.16205,97.22009,97.18271
2065.76194,95.17738,95.09036,95.33134,95.67165,95.60065,95.46134,96.19679,95.9239,95.75167,96.37371,96.18116,96.2841,96.70743,96.62385,96.65883,97.26692,97.23718,97.25687,97.51494,97.56252,97.54751,97.70848,97.69835,97.86483,98.09268,98.07441,98.10054,98.12417,98.10313,98.13853,98.19433,98.11723,98.0957,97.89389,97.87712,97.85596,97.95634,97.95379,97.93888,97.71714,97.72129,97.79999,97.86818,98.01359,97.86052,97.73059,97.71476,97.76781,97.37843,97.32037,97.02254,96.93715,97.19299,96.90983,98.28279,98.35726,98.39968,98.36592,98.51306,98.48996,97.45448,97.45619,97.39855,97.63911,97.58881,97.70347,97.26892,97.38479,97.4563,97.70867,97.79662,97.87224,98.00069,98.04448,97.96325,97.77761,97.67708,97.58622,97.10919,97.17462,97.15068
2067.69075,95.24487,95.1582,95.41988,95.7623,95.69155,95.51939,96.25516,95.98915,95.8339,96.40997,96.24433,96.34992,96.72262,96.63999,96.67983,97.22122,97.18845,97.2116,97.50832,97.5477,97.51691,97.75466,97.74121,97.89535,98.10958,98.11299,98.12135,98.20965,98.18072,98.22735,98.25873,98.18891,98.176,98.01149,97.9862,97.97274,98.04215,98.02713,98.0178,97.68843,97.68878,97.77679,97.97277,98.10738,97.95632,97.84396,97.80506,97.865,97.46975,97.42416,97.13412,97.02607,97.27339,97.00884,98.37396,98.45295,98.488,98.41321,98.5507,98.51504,97.48494,97.4737,97.42917,97.64762,97.61106,97.71104,97.34192,97.47029,97.54635,97.81702,97.87977,97.97644,98.08746,98.1344,98.06044,97.76115,97.68202,97.6053,97.14705,97.19932,97.20534
2069.61957,95.26903,95.20361,95.44797,95.80493,95.74495,95.54746,96.29217,96.00423,95.85747,96.40737,96.26206,96.36058,96.72775,96.64017,96.69598,97.19878,97.1825,97.19722,97.51953,97.53643,97.53125,97.77063,97.7739,97.91256,98.1337,98.13599,98.14392,98.2525,98.20687,98.25253,98.29051,98.22041,98.20516,98.06118,98.02752,98.01191,98.06635,98.07433,98.03657,97.67587,97.69536,97.77296,97.99078,98.16373,97.98822,97.87883,97.82731,97.90322,97.51187,97.45547,97.1851,97.06387,97.29645,97.0433,98.40005,98.48148,98.54733,98.43424,98.56248,98.52489,97.49106,97.49725,97.4433,97.67009,97.61352,97.72209,97.37125,97.50631,97.56843,97.87558,97.89924,98.01032,98.12381,98.14625,98.09493,97.76855,97.69007,97.61153,97.17317,97.21289,97.22962
2071.54838,95.25771,95.20644,95.43609,95.80211,95.74382,95.53261,96.28417,96.00475,95.84628,96.39806,96.25188,96.34725,96.7132,96.632,96.68386,97.19325,97.19477,97.18822,97.51817,97.51924,97.52162,97.75932,97.76914,97.91274,98.12895,98.11377,98.14113,98.23563,98.19604,98.23406,98.28541,98.21888,98.18743,98.05711,98.02455,98.00166,98.05903,98.08266,98.02568,97.65858,97.68567,97.7574,97.96613,98.15471,97.97847,97.86911,97.81529,97.90679,97.48801,97.43797,97.16813,97.04248,97.27092,97.01914,98.39856,98.4728,98.53415,98.42195,98.5589,98.52293,97.47449,97.49024,97.41739,97.66554,97.59917,97.71454,97.35545,97.489,97.5422,97.86945,97.88621,97.99745,98.11175,98.14481,98.08773,97.75725,97.66878,97.59655,97.16037,97.2229,97.2171
2073.4772,95.26587,95.20412,95.4491,95.80313,95.72926,95.51974,96.27646,96.00551,95.83607,96.41949,96.26599,96.34517,96.70933,96.65586,96.69537,97.22143,97.20843,97.22688,97.54222,97.54416,97.51747,97.76836,97.77163,97.91036,98.12015,98.10211,98.13939,98.21562,98.20577,98.22263,98.26992,98.20097,98.18327,98.05354,98.00623,97.98903,98.07038,98.07657,98.0096,97.66865,97.68573,97.77391,97.96707,98.1284,97.97146,97.85636,97.80446,97.91365,97.46769,97.42715,97.14929,97.0381,97.2486,96.99667,98.40376,98.48246,98.52698,98.42714,98.56649,98.53979,97.47915,97.48859,97.40501,97.66169,97.60482,97.71706,97.35092,97.46295,97.53283,97.85586,97.87695,98.00705,98.09543,98.14805,98.06312,97.75622,97.66594,97.59809,97.15564,97.22858,97.21014
2075.40602,95.29864,95.21806,95.48084,95.80864,95.73737,95.5269,96.30384,96.00844,95.8526,96.44489,96.28774,96.36298,96.71583,96.68275,96.72766,97.22763,97.22301,97.24707,97.55629,97.55571,97.53065,97.78406,97.773,97.92098,98.1316,98.11893,98.15735,98.20897,98.21728,98.24608,98.2583,98.20416,98.18186,98.04868,97.995,97.97826,98.0816,98.06858,98.0117,97.69349,97.71382,97.79035,97.97252,98.13658,97.99645,97.85626,97.81188,97.91418,97.47337,97.42433,97.15116,97.0449,97.25568,97.02324,98.40461,98.47756,98.53954,98.45173,98.57645,98.55274,97.4957,97.49303,97.43001,97.66597,97.62527,97.71021,97.37245,97.47308,97.55451,97.86225,97.8865,98.02919,98.09772,98.14251,98.03795,97.75089,97.65206,97.59659,97.15616,97.20391,97.22567
2077.33483,95.31611,95.23251,95.48552,95.82144,95.75288,95.53885,96.31765,96.03356,95.88288,96.45303,96.29232,96.38464,96.72957,96.69364,96.74084,97.23066,97.23358,97.25625,97.56223,97.56512,97.55192,97.80041,97.7856,97.9453,98.15392,98.14755,98.16199,98.22987,98.21401,98.25958,98.26739,98.21313,98.16513,98.01758,98.01038,97.97039,98.0799,98.06981,97.99655,97.72544,97.73387,97.78634,97.97539,98.15309,97.99582,97.85744,97.82815,97.89997,97.48941,97.41486,97.14308,97.04919,97.27439,97.02229,98.40254,98.47168,98.53921,98.45133,98.58086,98.56308,97.49169,97.4917,97.45493,97.67299,97.63837,97.71876,97.37426,97.4984,97.5839,97.86151,97.89618,98.02866,98.09647,98.13943,98.05093,97.75,97.66438,97.59292,97.1527,97.19852,97.21109
2079.26365,95.31774,95.24557,95.48228,95.83681,95.77513,95.56492,96.31926,96.06591,95.90288,96.4663,96.29872,96.38749,96.75118,96.68781,96.72016,97.24039,97.224,97.25035,97.5537,97.56733,97.5544,97.81618,97.79265,97.95155,98.16884,98.17093,98.17322,98.26006,98.21185,98.24966,98.3032,98.22903,98.17314,98.02601,98.04403,98.01196,98.07571,98.0845,97.99953,97.73968,97.74107,97.79569,97.99036,98.16328,97.98769,97.87376,97.84725,97.91148,97.50802,97.4269,97.15802,97.06666,97.28755,97.01049,98.42092,98.49341,98.55098,98.45655,98.58127,98.57628,97.48489,97.50136,97.46332,97.68904,97.64003,97.73587,97.39068,97.49488,97.601,97.8716,97.90723,98.03035,98.1081,98.14922,98.09071,97.76836,97.69303,97.61028,97.16817,97.22953,97.21832
2081.19246,95.30975,95.2687,95.47952,95.84199,95.78564,95.58529,96.32238,96.07391,95.90985,96.48323,96.30907,96.39166,96.74881,96.68245,96.71991,97.26137,97.22643,97.23748,97.55138,97.56547,97.55228,97.81555,97.79737,97.94862,98.15402,98.17595,98.18429,98.25793,98.20696,98.25319,98.31638,98.23791,98.18409,98.0532,98.05292,98.03818,98.06548,98.06434,98.0002,97.73581,97.74561,97.8116,97.99016,98.17029,97.97762,97.8832,97.85344,97.92812,97.50602,97.4222,97.16323,97.0799,97.3011,97.01239,98.43311,98.50793,98.5582,98.46207,98.58886,98.57787,97.48786,97.51275,97.4609,97.69485,97.64689,97.74896,97.39823,97.4998,97.59661,97.87508,97.93405,98.03131,98.13103,98.143,98.09373,97.78163,97.69007,97.61497,97.19138,97.24112,97.23411
2083.12128,95.30919,95.27431,95.46661,95.83591,95.7878,95.58173,96.32955,96.06335,95.91089,96.47399,96.30147,96.40376,96.72987,96.6771,96.72836,97.24875,97.23657,97.23226,97.55533,97.57154,97.54109,97.80865,97.80331,97.95598,98.15523,98.17068,98.18733,98.23648,98.20175,98.24767,98.30238,98.23921,98.19011,98.06078,98.05312,98.0326,98.07248,98.06916,98.00865,97.7202,97.73141,97.80056,97.98329,98.17379,97.97797,97.88556,97.86174,97.92814,97.51441,97.41286,97.16507,97.08394,97.30221,97.03179,98.41289,98.49609,98.55906,98.44992,98.5866,98.57821,97.49014,97.51384,97.44477,97.68186,97.65705,97.75208,97.39705,97.49817,97.58461,97.87472,97.93457,98.03951,98.11796,98.1514,98.09555,97.78777,97.68741,97.59685,97.19719,97.22782,97.23001
2085.0501,95.30709,95.25647,95.46044,95.83287,95.76712,95.56431,96.32084,96.04847,95.88538,96.46542,96.27941,96.40187,96.7276,96.67001,96.73596,97.24096,97.24474,97.25106,97.55886,97.58081,97.55504,97.78917,97.79025,97.95049,98.16654,98.14622,98.17919,98.2199,98.19203,98.23467,98.26953,98.20142,98.16997,98.05141,98.04045,98.00938,98.06693,98.06936,98.00649,97.71323,97.71688,97.79525,97.9628,98.15105,97.98053,97.86821,97.85088,97.90889,97.5027,97.40999,97.16794,97.0601,97.28198,97.03357,98.3803,98.46925,98.55238,98.43323,98.57007,98.57855,97.50012,97.51038,97.42766,97.67139,97.65358,97.75009,97.38715,97.46612,97.55252,97.86664,97.91042,98.04174,98.09643,98.15505,98.09093,97.78375,97.67976,97.59218,97.19196,97.21765,97.22469
2086.97891,95.28294,95.23098,95.46153,95.81511,95.73295,95.55839,96.31794,96.03512,95.86017,96.44432,96.26597,96.37138,96.72455,96.66374,96.74022,97.24374,97.23471,97.26859,97.55549,97.56589,97.55301,97.77573,97.77361,97.93028,98.15421,98.12461,98.17946,98.19585,98.17625,98.21145,98.23644,98.16669,98.14129,98.02032,98.02088,97.97695,98.0518,98.03819,97.98216,97.71816,97.72632,97.79563,97.94023,98.1165,97.95531,97.83311,97.80997,97.86867,97.46648,97.40489,97.14591,97.01575,97.24558,97.00708,98.36777,98.44922,98.53401,98.40683,98.56516,98.5551,97.49986,97.49083,97.42077,97.6559,97.64018,97.73944,97.3519,97.44454,97.5232,97.83087,97.88481,98.00699,98.0863,98.13605,98.06455,97.76972,97.66474,97.59349,97.16939,97.20269,97.19948
2088.90773,95.25489,95.20093,95.45397,95.79863,95.72805,95.5381,96.31033,96.02806,95.86109,96.43089,96.24679,96.34097,96.73159,96.67166,96.74498,97.26602,97.24709,97.30653,97.56308,97.58436,97.55764,97.76842,97.76794,97.92372,98.13664,98.12075,98.16045,98.16622,98.14622,98.16453,98.2099,98.14017,98.10878,97.97846,97.97386,97.9411,98.04089,98.00743,97.93519,97.73846,97.74799,97.81,97.91118,98.08481,97.90884,97.80482,97.76311,97.8483,97.41205,97.3789,97.11939,96.98462,97.21143,96.96605,98.35406,98.41305,98.49373,98.38557,98.56472,98.53619,97.49105,97.48524,97.42329,97.67496,97.63002,97.73238,97.32126,97.42761,97.50128,97.79152,97.83637,97.94866,98.05913,98.09496,98.02843,97.75816,97.68627,97.60931,97.16451,97.19344,97.17696
2090.83654,95.28241,95.21698,95.49126,95.81622,95.76615,95.55629,96.3277,96.0405,95.88681,96.46333,96.25452,96.36126,96.76222,96.68931,96.7584,97.28179,97.2666,97.30699,97.58143,97.61176,97.57509,97.80089,97.78965,97.92847,98.15333,98.14116,98.16624,98.17202,98.15892,98.17921,98.22591,98.16941,98.13701,97.98711,97.96826,97.96028,98.04891,98.03136,97.95282,97.73856,97.7509,97.82096,97.93106,98.10141,97.91309,97.82848,97.806,97.89049,97.43095,97.39246,97.1457,97.00879,97.24614,96.99027,98.38301,98.42496,98.49555,98.40312,98.56733,98.537,97.5035,97.50699,97.42829,97.6972,97.63569,97.73632,97.33387,97.45442,97.53342,97.80772,97.83838,97.94898,98.08353,98.10831,98.04013,97.75063,97.71587,97.62162,97.17978,97.21204,97.19804
2092.76536,95.34285,95.2726,95.52308,95.85217,95.80033,95.60321,96.36227,96.08056,95.91199,96.49696,96.29204,96.39485,96.78362,96.71898,96.77703,97.28206,97.2623,97.2814,97.60503,97.61228,97.5888,97.85621,97.81697,97.94905,98.1891,98.17949,98.19535,98.19216,98.19324,98.22485,98.26185,98.21536,98.18188,98.03323,98.03156,98.00597,98.06377,98.08215,98.0107,97.73676,97.74736,97.83443,97.97751,98.14519,97.97019,97.88257,97.88087,97.9421,97.49595,97.44257,97.18763,97.08574,97.30336,97.05038,98.42729,98.48381,98.53383,98.44164,98.57528,98.55738,97.51284,97.54316,97.46169,97.72702,97.64702,97.77158,97.37676,97.51006,97.57185,97.85839,97.89024,98.00742,98.1287,98.15635,98.07645,97.76846,97.7206,97.63467,97.19983,97.23802,97.24296
2094.69418,95.33934,95.28454,95.519,95.85464,95.79442,95.60152,96.35614,96.08522,95.91391,96.488,96.29103,96.40241,96.77553,96.71902,96.77103,97.26826,97.24989,97.27551,97.61515,97.61419,97.58761,97.86019,97.83824,97.96124,98.20678,98.19403,98.1945,98.18418,98.21021,98.2214,98.26875,98.2065,98.1674,98.04176,98.05917,98.0201,98.07138,98.09893,98.01428,97.72555,97.74951,97.8405,97.97315,98.17074,97.98505,97.8929,97.88141,97.92824,97.52176,97.44912,97.18861,97.1077,97.28894,97.05159,98.41988,98.49488,98.52925,98.43965,98.5844,98.56541,97.51337,97.53975,97.47809,97.72923,97.64736,97.78546,97.38528,97.5107,97.56073,97.8615,97.9028,98.03493,98.13226,98.16731,98.07667,97.78228,97.70839,97.63115,97.19693,97.23772,97.2478
2096.62299,95.34101,95.30447,95.5269,95.86215,95.81432,95.61741,96.35554,96.09707,95.92044,96.50004,96.28874,96.40526,96.78857,96.71542,96.78275,97.28897,97.26511,97.31344,97.6302,97.62829,97.60179,97.88299,97.85425,97.98,98.21142,98.20761,98.22706,98.2002,98.22003,98.20487,98.2764,98.19466,98.15025,98.04365,98.04632,98.02607,98.08828,98.10769,98.02017,97.7294,97.75978,97.84913,97.98314,98.1812,97.99645,97.90484,97.88702,97.92625,97.53535,97.4636,97.20709,97.10204,97.28911,97.04912,98.42412,98.50524,98.52943,98.4322,98.59344,98.56284,97.53458,97.53975,97.48141,97.73413,97.66926,97.77691,97.40212,97.50458,97.56669,97.87287,97.90168,98.0391,98.13679,98.16994,98.09586,97.80866,97.73006,97.62607,97.20768,97.23814,97.24792
2098.55181,95.37753,95.318,95.53814,95.88595,95.83404,95.63416,96.37499,96.11225,95.93345,96.52096,96.3118,96.42308,96.80947,96.72602,96.81109,97.31492,97.28619,97.34236,97.64479,97.64736,97.63604,97.90807,97.88006,98.00276,98.23748,98.23858,98.24881,98.22602,98.2073,98.22634,98.30226,98.2044,98.15213,98.05405,98.05366,98.03623,98.10077,98.12087,98.0488,97.77177,97.77463,97.85507,98.01556,98.19114,97.997,97.93331,97.90678,97.95237,97.54355,97.46212,97.22549,97.10159,97.31145,97.06595,98.42824,98.51543,98.56177,98.42442,98.59716,98.56698,97.551,97.55765,97.50436,97.75175,97.68701,97.7925,97.4147,97.51643,97.58248,97.87665,97.90572,98.04098,98.15558,98.18011,98.12468,97.82975,97.75999,97.63504,97.22626,97.25953,97.24744
2100.48062,95.38927,95.31496,95.54859,95.91455,95.84511,95.62734,96.38966,96.11172,95.9389,96.5197,96.32079,96.45848,96.81775,96.74062,96.82406,97.33223,97.29037,97.3401,97.65585,97.65193,97.64853,97.92136,97.8967,98.00694,98.25797,98.25091,98.25504,98.23053,98.20513,98.23565,98.29759,98.21097,98.16608,98.05406,98.07028,98.0561,98.10755,98.12121,98.05866,97.78851,97.80155,97.87142,98.01534,98.20218,98.01247,97.94389,97.90536,97.98018,97.54237,97.46501,97.22266,97.09561,97.33307,97.07343,98.41947,98.52368,98.56348,98.43517,98.60221,98.58545,97.56689,97.58676,97.53251,97.7359,97.69195,97.80487,97.40864,97.5157,97.60494,97.86584,97.90991,98.02753,98.16788,98.17858,98.13435,97.83123,97.75745,97.66225,97.22708,97.26718,97.25041
2102.40944,95.3747,95.29776,95.5549,95.91681,95.84634,95.62279,96.39299,96.11406,95.94023,96.51418,96.34216,96.47143,96.80914,96.73634,96.80671,97.32654,97.29294,97.33622,97.64459,97.66143,97.65554,97.91098,97.88683,98.00924,98.25781,98.25015,98.26792,98.20714,98.2049,98.20126,98.25369,98.20831,98.16445,98.05019,98.06287,98.05767,98.11825,98.1163,98.0377,97.79023,97.81073,97.87731,97.99318,98.19109,98.01787,97.96899,97.90358,97.99795,97.52933,97.47395,97.20471,97.09357,97.3281,97.06663,98.41562,98.51133,98.5615,98.43823,98.59509,98.60373,97.57098,97.58776,97.51765,97.73012,97.71084,97.80324,97.39911,97.51973,97.61637,97.86097,97.88967,98.02356,98.1762,98.19672,98.12798,97.81824,97.74225,97.66681,97.21776,97.25984,97.26164
2104.33826,95.37811,95.28732,95.54954,95.89346,95.83662,95.6319,96.40909,96.12289,95.94256,96.515,96.36241,96.46256,96.81139,96.73763,96.79586,97.32108,97.29105,97.36274,97.64406,97.67177,97.66497,97.91245,97.88204,98.02239,98.25074,98.27207,98.27642,98.19352,98.19952,98.1841,98.23789,98.20381,98.15044,98.05363,98.05085,98.04517,98.11515,98.10609,98.0309,97.8031,97.80004,97.85895,97.99178,98.17143,98.00711,97.97815,97.91115,98.00088,97.5229,97.47462,97.21777,97.10246,97.32386,97.07907,98.41623,98.48197,98.55392,98.43002,98.58681,98.60284,97.56344,97.58996,97.52522,97.75791,97.71988,97.79941,97.40706,97.51958,97.60797,97.86326,97.86545,98.02587,98.17168,98.20579,98.12127,97.80755,97.74307,97.66037,97.2343,97.25932,97.27033
2106.26707,95.3894,95.29195,95.55597,95.89325,95.82394,95.63982,96.40942,96.11758,95.94401,96.531,96.3597,96.4608,96.82294,96.73596,96.78962,97.33242,97.29583,97.38862,97.65569,97.67666,97.65751,97.92706,97.88041,98.02597,98.2493,98.29429,98.26897,98.19785,98.19291,98.20105,98.24605,98.19698,98.15944,98.05917,98.03551,98.05286,98.10362,98.10243,98.04877,97.80176,97.78986,97.85407,97.99356,98.16299,97.97794,97.95846,97.90616,97.99665,97.50791,97.46908,97.23541,97.11414,97.33014,97.07935,98.41332,98.4731,98.53394,98.42126,98.57052,98.575,97.55826,97.59667,97.55312,97.7583,97.7088,97.79933,97.4199,97.52251,97.61251,97.84982,97.87299,97.99838,98.171,98.20915,98.13183,97.79203,97.73397,97.632,97.25101,97.26005,97.26451
2108.19589,95.38647,95.28374,95.5458,95.90016,95.81568,95.62711,96.38162,96.10711,95.93139,96.54411,96.34344,96.44362,96.82642,96.72411,96.78484,97.3468,97.29877,97.37139,97.65322,97.67197,97.62895,97.92148,97.87789,98.03333,98.24447,98.27664,98.25937,98.17263,98.15657,98.20395,98.23394,98.1725,98.15972,98.04864,98.01868,98.04617,98.08411,98.09351,98.03388,97.77988,97.78965,97.85523,97.98615,98.15126,97.94218,97.9426,97.89662,97.99581,97.49624,97.47272,97.21972,97.10301,97.31687,97.05941,98.39181,98.46014,98.52038,98.39606,98.55574,98.54513,97.56268,97.58871,97.54415,97.73894,97.6915,97.79256,97.4189,97.49633,97.59736,97.81773,97.87385,97.9954,98.15931,98.18805,98.11046,97.77702,97.72147,97.60478,97.22559,97.24842,97.24018
2110.1247,95.36915,95.28624,95.54353,95.88368,95.82229,95.62013,96.376,96.10955,95.91379,96.51856,96.33286,96.42985,96.83407,96.74197,96.79241,97.34079,97.29411,97.36038,97.64477,97.67417,97.64695,97.92409,97.88188,98.04574,98.25873,98.26241,98.27287,98.16046,98.14497,98.20031,98.22341,98.15127,98.1211,98.04357,98.02744,98.01531,98.07998,98.08827,98.01797,97.76882,97.78198,97.86217,97.98408,98.15866,97.94762,97.94866,97.90838,97.99596,97.48957,97.47185,97.20289,97.10208,97.31468,97.04458,98.37574,98.44862,98.51642,98.39698,98.54872,98.52978,97.56571,97.58096,97.52116,97.73093,97.68022,97.79923,97.39855,97.48647,97.57833,97.80982,97.8691,98.0096,98.13776,98.17179,98.07899,97.77431,97.70868,97.61282,97.19642,97.22686,97.22768
2112.05352,95.37948,95.29713,95.57293,95.88849,95.83871,95.63505,96.40197,96.11609,95.92523,96.52,96.35015,96.46384,96.86184,96.77786,96.82961,97.3578,97.32408,97.38459,97.665,97.70274,97.68609,97.95362,97.90919,98.07278,98.29714,98.28338,98.30622,98.16693,98.15615,98.2022,98.24484,98.1688,98.113,98.05724,98.04594,98.00702,98.10486,98.10658,98.03689,97.80927,97.80002,97.88686,97.99336,98.17144,97.98743,97.96299,97.9168,98.00926,97.50765,97.48174,97.23634,97.12927,97.32681,97.06131,98.37795,98.4598,98.52969,98.42891,98.55329,98.53497,97.59036,97.6068,97.53984,97.75637,97.69525,97.83884,97.40148,97.50191,97.58689,97.83202,97.87953,98.01464,98.15794,98.19567,98.10074,97.78544,97.74115,97.66797,97.20703,97.23235,97.23447
